"Kantu - Descuento
15% descuento
Todos los dias - Presencial","Descripción del Beneficio
Exclusivo con tus Tarjeta de Crédito o Débito Bci.
Compra presencial: 15% de descuento en el total de la cuenta de lunes a domingo. 
Para hacer efectivo el descuento Bci en forma presencial, debes solicitarlo antes de realizar la compra. 
No acumulable con otras promociones y/o descuento. 
Hasta agotar stock.

Visita: https://www.instagram.com/kantufood/"
"Karün - Descuento
25% descuento
Todos los días - Online","Descripción del Beneficio
Exclusivo con tus Tarjeta de Crédito o Débito Bci.
Anteojos de alta calidad hechos con materiales naturales, nobles y/o reciclados. Karün busca cambiar la manera en que interactuamos con nuestro planeta.

Karün cuenta con certificado de Carbón Neutral y certificado de Empresa B.

Compra online:
25% de descuento en anteojos de sol y ópticos.
Se excluye cristales ópticos.
Descuento exclusivo pagando con Tarjetas de Crédito o Débito Bci.
Para compra online ingresa el cupón BCIKARUN25 como código de descuento al momento de pagar.
No acumulable con otras promociones y/o descuentos.
Descuento no incluye costo de envío.
Hasta agotar stock.
Visita: https://www.anteojoskarun.cl/"
"Lhotse - Descuento
20% descuento
Todos los días - Online","Descripción del Beneficio
Exclusivo con tus Tarjeta de Crédito o Débito Bci.
Compra online 20% de descuento adicional en toda la tienda. 
Para compras online ingresa el cupón: LHOTSEBCI como código de descuento al momento de pagar.
Descuento no incluye costo de envío.
Hasta agotar stock.

Visita: https://www.lhotsestore.cl/"
"Magia y Cartón - Descuento
20% descuento
Todos los días - Online","Descripción del Beneficio
Exclusivo con tus Tarjeta de Crédito o Débito Bci.
Juguetes de cartón 100% reciclables que estimulen la creatividad e imaginación de niños y niñas.

Empresa B certificada.

Compra online: 20% de descuento sobre el total de la compra.
Descuento exclusivo pagando con Tarjetas de Crédito o Débito Bci
Para compras online ingresa los 6 primeros dígitos de tu Tarjeta Bci como código de descuento al momento de pagar.
Descuento no incluye costo de envío.
No acumulable con otras promociones y/o descuentos.
Hasta agotar stock.
Vista: https://magiaycarton.cl/"
"Melollevo - Descuento
10% descuento
Todos los días - Online","Descripción del Beneficio
Exclusivo con tus Tarjeta de Crédito o Débito Bci.
10% de descuento adicional en toda la tienda.
Se excluyen productos marca Easy Ways. 
Para compras online ingresa el cupón: MELOLLEVOBCI como código de descuento al momento de pagar.
Se excluyen productos marca Easy Ways.
No acumulable con otras promociones y/o descuento.
Descuento no incluye costo de envío.
Hasta agotar stock.

Visita: https://melollevo.cl/"
"Ópticas Schilling - Descuento
20% descuento
Todos los días - Online - Presencial","Descripción del Beneficio
Exclusivo con tus Tarjeta de Crédito o Débito Bci.
20% de Descuento en Armazones y cristales de marcas propias.
12% de Descuento en Lentes de Contacto Laboratorios Propio.
12% de Descuento en Lentes de Sol. 
Para compra presencial debes solicitar el descuento Bci antes de realizar la compra.
No acumulable con otras promociones y/o descuento.
Hasta agotar stock.

Visita: https://www.schilling.cl/"
"Rupestre - Descuento
20% descuento
Todos los días - Online","Descripción del Beneficio
Exclusivo con tus Tarjeta de Crédito o Débito Bci.
Productos de alta calidad, hechos a mano por artesanos chilenos, con materias primas naturales como la madera, cuero, lana, piedras, entre otros.
 
Cuenta con certificados de Empresa B y Comercio Justo.

Compra online: 20% de descuento en todos los productos de la tienda. 
Descuento exclusivo pagando con Tarjetas de Crédito o Débito Bci.
Para compras en línea ingresa el cupón: BCIRUPESTRE como código de descuento al momento de pagar.
No acumulable con otras promociones y/o descuentos.
Descuento no incluye costo de envío.
Hasta agotar stock.

Visita: https://rupestre.cl/"
"Santa Brasa - Descuento
20% descuento
Lunes - Martes - Presencial","Descripción del Beneficio
Exclusivo con tus Tarjeta de Crédito o Débito Bci.
Compra presencial: Descuento de un 20% en toda la carta, todos los lunes y martes del mes. 
Para compra presencial debes solicitar el descuento Bci antes de realizar la compra. 
No acumulable con otras promociones y/o descuentos.
Descuento válido solo los días lunes y martes.
Tope de descuento $40.000.

Visita: https://santabrasa.cl/"
"Simplit - Descuento
20% descuento
Todos los días - Online","Descripción del Beneficio
Exclusivo con tus Tarjeta de Crédito o Débito Bci.
Compra online 20% de descuento adicional en toda la tienda. 
Para compras online ingresa el cupón: SIMPLITBCI como código de descuento al momento de pagar.
Descuento no incluye costo de envío.
Hasta agotar stock.

Visita: https://simplithome.cl/"
"The Chilean Wines - Descuento
30% descuento
Todos los días - Online","Descripción del Beneficio
Exclusivo con tus Tarjeta de Crédito o Débito Bci.
Haz clic en el botón """"Exclusivo Bci"""" para ver los productos.
Para compras online ingresa los 6 primeros dígitos de tu Tarjeta Bci como código de descuento al momento de pagar.
No acumulable con otras promociones y/o descuento.
Descuento no incluye costo de envío. 
Hasta agotar stock.

Visita: https://thechileanwines.com/"
"Totto - Descuento
25% descuento
Todos los días - Online - Presencial","Descripción del Beneficio
Exclusivo con tus Tarjeta de Crédito o Débito Bci.
Compra presencial y online 25% de descuento en el total de la compra. 
Para hacer efectivo el descuento Bci en tienda presencial, debes solicitarlo antes de realizar la compra.
Para compras online ingresa el cupón: TOTTOBCI como código de descuento al momento de pagar.
Descuento no incluye costo de envío.
No acumulable con otras promociones y/o descuento.
Hasta agotar stock.

Visita: https://cl.totto.com/"
"Baza VIVO Los Trapenses - Descuento
40% descuento
Viernes - Los Trapenses","Descripción del Beneficio
Exclusivo con tus Tarjeta de Crédito Bci.
Descuento exclusivo pagando con Tarjetas de Crédito Bci.
Para compra presencial se aplicará el 40% de descuento al momento de pagar en el comercio con un tope máximo de $40.000 por cliente.
Para hacer efectivo el descuento Bci, debes solicitarlo en el restaurante antes de realizar la compra.
Descuento no aplica sobre el costo de propina.
No acumulable con otras promociones y/o descuentos.
Se excluyen de este beneficio Tarjetas de Crédito Corporate, tarjetas emitidas por filiales y sociedades de apoyo al giro de Bci, como Tarjeta Líder Bci."
"Transvip
10% descuento
Todos los días - Presencial","Descripción del Beneficio
Exclusivo con tus Tarjeta de Crédito o Débito Bci.
Compra online: 10% de descuento en servicio de traslado de pasajeros desde y hacia Aeropuerto.
10% de descuento en servicios de taxi en la ciudad.
10% de descuento en servicios de encomienda. 
No acumulable con otras promociones y/o descuento.
Descuentos sujetos a disponibilidad. 
Para acceder al beneficio haz clic en el botón de descuento y te realizará el descuento automático.
Compra online10% de descuento en servicio de traslado de pasajeros desde y hacia Aeropuerto.
10% de descuento en servicios de taxi en la ciudad.
10% de descuento en servicios de encomienda.

Visita: https://www.transvip.cl/alianza/bci/"
"Bombo Fica - Teatro San Ginés - Descuento
30% descuento
Disfruta con los mejores eventos en teatro San Ginés","Descripción del Beneficio
Exclusivo con tus Tarjetas de Crédito o Débito Bci.
Para utilizar este descuento en las entradas, dirígete a https://www.ticketmaster.cl/event/bombo-fica-banco-bci-mach obtendrás el 30% de descuentos pagando con tus Tarjetas de Crédito o Débito del Bci o MACH hasta agotar stock."
"Bestour Chile - Descuento
15% descuento
Todos los días - Presencial","Descripción del Beneficio
Exclusivo con tus Tarjeta de Crédito o Débito Bci.
Compra presencial:
15% de descuento en servicio de tour privado en Santiago y alrededores, viñedos, cordillera, Valparaíso. Incluye guía privado bilingüe. Sujeto a disponibilidad.
Para compras presencial debes solicitar el descuento Bci antes de realizar la compra.
No acumulable con otras promociones y/o descuento
Hasta agotar stock.

Visita: https://bestourchile.com/en/home/"
"Viajes Bci - Europa y Asia - Descuento
20% descuento
Agencia de viajes con el mejor servicio y precios baratos con todo lo que necesitas.","Descripción del Beneficio
Exclusivo con tus Tarjeta de Crédito Bci
20% de descuento en vuelos o paquetes para destinos Europa y Asia
Tope: $100.000
Beneficio exclusivo Pagando con Tarjeta de Crédito Bci.
Válido para compras desde el 03 de Marzo al 23 de Marzo 2025 o hasta agotar stock."
"De Carmen a Puccini - Teatro San Ginés - Descuento
30% descuento
Todos los días","Descripción del Beneficio
Pagando con Tarjetas de crédito y débito Bci
30% de descuento en el valor de tu entradas vip, general y platea alta en el Centro Cultural San Ginés y en las entradas de valor general del Teatro San Ginés. No acumulable con otras promociones o descuentos. para compras presenciales solicitar el descuento antes de pagar y para compras online se aplica automático el descuento en la página antes de pagar seleccionando el beneficio 
Válido para compras online y en boleterías de San Ginés, pagando con tarjetas de crédito y débito Bci. 
https://www.ticketmaster.cl/event/de-carmen-a-puccini-pasion-de-la-opera-san-gines-bci-mach
Este descuento se aplica sobre el valor de entradas 
Compra máxima de 4 entradas por transacción.
Válido para los espectáculos nacionales. 
Cupos limitados por función."
"Japón - Descuento
40% descuento
Miércoles - Vitacura","Descripción del Beneficio
Exclusivo con tus Tarjeta de Crédito Bci.
Descuento exclusivo pagando con Tarjetas de Crédito Bci.
Para compra presencial se aplicará el 40% de descuento al momento de pagar en el comercio con un tope máximo de $40.000 por cliente.
Para hacer efectivo el descuento Bci, debes solicitarlo en el restaurante antes de realizar la compra.
Descuento no aplica sobre el costo de propina.
No acumulable con otras promociones y/o descuentos.
Se excluyen de este beneficio Tarjetas de Crédito Corporate, tarjetas emitidas por filiales y sociedades de apoyo al giro de Bci, como Tarjeta Líder Bci."
"La Cabrera al paso - Descuento
40% descuento
Viernes - Las Condes - La Reina","Descripción del Beneficio
Exclusivo con tus Tarjetas de Crédito, Signature, iInfinite y Black.
Descuento exclusivo pagando con Tarjetas de Crédito Visa Siganture, Mastercard Black y Visa Infinite
Para compra presencial se aplicará el 40% de descuento al momento de pagar en el comercio con un tope máximo de $40.000 por cliente.
Para hacer efectivo el descuento Bci, debes solicitarlo en el restaurante antes de realizar la compra. Descuento no aplica sobre el costo de propina.
No acumulable con otras promociones y/o descuentos. 
Se excluyen de este beneficio Tarjetas de Crédito Corporate, tarjetas emitidas por filiales y sociedades de apoyo al giro de Bci, como Tarjeta Líder Bci."
"Ambrosía Pop Up - Descuento
40% descuento
Jueves - Valparaiso","Descripción del Beneficio
Exclusivo con tus Tarjeta de Crédito Bci en Ambrosia Pop Up de Valparaíso
Descuento exclusivo pagando con Tarjetas de Crédito Bci en Ambrosía Pop Up de Valparaíso dirección: Papudo 427, Cerro Concepción, Valparaíso.
Para compra presencial se aplicará el 40% de descuento al momento de pagar en el comercio con un tope máximo de $40.000 por cliente.
Para hacer efectivo el descuento Bci, debes solicitarlo en el restaurante antes de realizar la compra.
Descuento no aplica sobre el costo de propina.
No acumulable con otras promociones y/o descuentos.
Se excluyen de este beneficio Tarjetas de Crédito Corporate, tarjetas emitidas por filiales y sociedades de apoyo al giro de Bci, como Tarjeta Líder Bci. Se excluyen el resto de sucursales de Ambrosía, sólo aplica a sucursal de Valparaíso."
"Da Alessandro - Descuento
40% descuento
Jueves - Puerto Varas","Descripción del Beneficio
Exclusivo con tus Tarjeta de Crédito Bci.
Descuento exclusivo pagando con Tarjetas de Crédito Bci.
Para compra presencial se aplicará el 40% de descuento al momento de pagar en el comercio con un tope máximo de $40.000 por cliente.
Para hacer efectivo el descuento Bci, debes solicitarlo en el restaurante antes de realizar la compra.
Descuento no aplica sobre el costo de propina.
No acumulable con otras promociones y/o descuentos.
Se excluyen de este beneficio Tarjetas de Crédito Corporate, tarjetas emitidas por filiales y sociedades de apoyo al giro de Bci, como Tarjeta Líder Bci."
"Santa Brasa VIVO Los Trapenses - Descuento
40% descuento
Viernes - Los Trapenses","Descripción del Beneficio
Exclusivo con tus Tarjetas de Crédito o Débito Bci.
Descuento exclusivo pagando con Tarjetas de Crédito Bci.
Para compra presencial se aplicará el 40% de descuento al momento de pagar en el comercio con un tope máximo de $40.000 por cliente.
Para hacer efectivo el descuento Bci, debes solicitarlo en el restaurante antes de realizar la compra.
Descuento no aplica sobre el costo de propina.
No acumulable con otras promociones y/o descuentos.
Se excluyen de este beneficio Tarjetas de Crédito Corporate, tarjetas emitidas por filiales y sociedades de apoyo al giro de Bci, como Tarjeta Líder Bci."
"Trattoria Rita Parque Arauco - Descuento
40% descuento
Miércoles - Parque Arauco","Descripción del Beneficio
Exclusivo con tus Tarjeta de Crédito Bci.
""Descuento exclusivo pagando con Tarjetas de Crédito Bci.
 Para compra presencial se aplicará el 40% de descuento al momento de pagar en el comercio con un tope máximo de $40.000 por cliente.
 Para hacer efectivo el descuento Bci, debes solicitarlo en el restaurante antes de realizar la compra.
 Descuento no aplica sobre el costo de propina.
 No acumulable con otras promociones y/o descuentos.
Se excluyen de este beneficio Tarjetas de Crédito Corporate, tarjetas emitidas por filiales y sociedades de apoyo al giro de Bci, como Tarjeta Líder Bci."""
"Trattoria Rita Alto Las Condes - Descuento
40% descuento
Miércoles - Alto Las Condes","Descripción del Beneficio
Exclusivo con tus Tarjeta de Crédito Bci.
Descuento exclusivo pagando con Tarjetas de Crédito Bci.
Para compra presencial se aplicará el 40% de descuento al momento de pagar en el comercio con un tope máximo de $40.000 por cliente.
Para hacer efectivo el descuento Bci, debes solicitarlo en el restaurante antes de realizar la compra.
Descuento no aplica sobre el costo de propina.
No acumulable con otras promociones y/o descuentos.
Se excluyen de este beneficio Tarjetas de Crédito Corporate, tarjetas emitidas por filiales y sociedades de apoyo al giro de Bci, como Tarjeta Líder Bci."
"Puerto Trapenses en VIVO Los Trapenses - Descuento
40% descuento
Viernes - Los Barnechea","Descripción del Beneficio
Exclusivo con tus Tarjeta de Crédito Bci.
Descuento exclusivo pagando con Tarjetas de Crédito Bci.
Para compra presencial se aplicará el 40% de descuento al momento de pagar en el comercio con un tope máximo de $40.000 por cliente.
Para hacer efectivo el descuento Bci, debes solicitarlo en el restaurante antes de realizar la compra.
Descuento no aplica sobre el costo de propina.
No acumulable con otras promociones y/o descuentos.
Se excluyen de este beneficio Tarjetas de Crédito Corporate, tarjetas emitidas por filiales y sociedades de apoyo al giro de Bci, como Tarjeta Líder Bci.

Visita: https://www.puertotrapenses.cl/"
"Avis Budget - Descuento
20% descuento
Con Avis y Bci arrendar un auto es más barato","Descripción del Beneficio
Exclusivo con tus Tarjeta de Crédito Bci.
Hasta 20% de descuento al alquilar un vehículo de Avis Budge en oficinas y tarifas participantes en Estados Unidos, Canadá, Latinoamérica y el Caribe, durante toda la vigencia de la promoción. 
Valido para compras online en www.abglac.com/bci
Los porcentajes de descuento aplicables se indicarán en el momento de la reserva. 
El descuento es exclusivo para tarjetahabientes del Banco Bci y aplica a las siguientes tarifas: (CL, H8, SC, F2, 54 y AR) para rentas en Estados Unidos, tarifas: (X2 y 8T) en Latinoamérica y el Caribe y tarifa: (V5) para Canadá. Oferta válida sólo para nuevas reservas. 
Promoción exclusiva pagando con Tarjeta de Crédito Bci a través de www.abglac.com/bci"
"Mc Parking Aeropuerto - Descuento
50% descuento
Estacionamiento en el Aeropuerto de Santiago de Chile","Descripción del Beneficio
Exclusivo con tus Tarjeta de Crédito Bci.
Descripción del beneficio: Hasta 50% de descuento en Estacionamiento Aeropuerto (Aeropuerto Arturo Merino Benitez - Santiago)
- 50% de descuento pagando con Tarjetas de Crédito Bci Infinite
- 40% de descuento pagando con Tarjetas de Crédito Bci Visa Signature o Mastercard Black 
- Otras Tarjetas de Crédito Bci: 20% de descuento 

¿Cómo puedo acceder al beneficio?
Para compra online:
Ingresa a www.mcparking.cl
En el check out de la reserva, debes ingresar los 6 primeros dígitos de tu Tarjeta de Crédito Bci como código de descuento antes de pagar.
Para compra presencial:
Para compra presencial debes solicitar el beneficio antes de realizar la compra y pagar con tu Tarjeta de Crédito Bci

Condiciones
Descuento exclusivo pagando con Tarjetas de Crédito Bci.
El descuento solo aplica para reservas individuales y no para packs de días.
No acumulable con otras promociones y/o descuentos."
"Desayunos a Domicilio - Descuento
20% descuento
Todos los días - Online","Descripción del Beneficio
Exclusivo con tus Tarjeta de Crédito o Débito Bci.
Compra online:
20% de descuento adicional en todos los productos de la tienda (en compras sobre $19.990).
Para compras online ingresa BCI20 como código de descuento al momento de pagar.
Monto mínimo de compra $19.990
No acumulable con otras promociones y/o descuentos.
Descuento no incluye costo de envío.
Hasta agotar stock.

Visita: https://www.desayunosadomicilioensantiago.cl/"
"Dr Care - Descuento
10% descuento
Todos los días - Online - Presencial","Descripción del Beneficio
Exclusivo con tus Tarjeta de Crédito o Débito Bci.
Compra presencial y online:
10% de descuento adicional en todos los productos.
Para hacer efectivo el descuento Bci en forma presencial, debes solicitarlo antes de realizar la compra.
Para compras online ingresa los 6 primeros dígitos de tu Tarjeta Bci como código de descuento al momento de pagar.
No acumulable con otras promociones y/o descuento.
Descuento no incluye costo de envío.
Hasta agotar stock.

Visita: https://www.drcare.cl/"
"Eglo - Descuento
20% descuento
Todos los días - Online - Presencial","Descripción del Beneficio
Exclusivo con tus Tarjeta de Crédito o Débito Bci.
Compra presencial y online
30% de descuento en lámparas y ampolletas.
Para compras presencial debes solicitar el descuento Bci antes de pagar.
Para compras online, ingresa los 6 primeros dígitos de tu Tarjeta Bci como código de descuento al momento de pagar.
Descuento no incluye costo de envío.
No acumulable con otras promociones y/o descuentos.
Hasta agotar stock.

Visita: https://eglo.cl/"
"Ergostore - Descuento
20% descuento
Todos los días - Online","Descripción del Beneficio
Exclusivo con tus Tarjeta de Crédito o Débito Bci.
Compra online:
20% de descuento en Accesorios Ergonómicos.
15% de descuento en Escritorios Ergonómicos.
10% de descuento en Sillas Ergonómicas y en Ergobike.
Para obtener el 20% de descuento en compras online ingresa el cupón: BCI20% como código de descuento al momento de pagar.
Para obtener el 15% de descuento en compras online ingresa el cupón: BCI15% como código de descuento al momento de pagar.
Para obtener el 10% de descuento en compras online ingresa el cupón: BCI10% como código de descuento al momento de pagar.
No acumulable con otras promociones y/o descuentos.
Hasta agotar stock.

Visita: https://ergostore.cl/"
"Eshopex - Descuento
20% descuento
Todos los días - Online - Presencial","Descripción del Beneficio
Exclusivo con tus Tarjeta de Crédito o Débito Bci.
Compra online y Presencial:
1er envío gratis hasta 2 kilos y 20% de descuento permanente en costos de flete internacional aéreo.
Se excluye tasas o impuestos de internación y manejo de aduana.
Para pago presencial debes solicitar el descuento Bci antes de realizar la compra.
Para pago online ingresa los 6 primeros dígitos de tu Tarjeta Bci como código de descuento al momento de pagar.
No acumulable con otras promociones y/o descuento y con las tarifas especiales de los programas eBay y Amazon.
1. El cliente debe registrarse en https://www.eshopex.cl/bci/
2. Una vez registrado obtendrá de forma gratuita una casilla en Miami
3. El cliente compra un producto en EEUU y debe ingresar la dirección de la casilla de Miami al momento de realizar el pago.
4. Cuando el producto llegue a la casilla en Miami del cliente, eShopex se encarga de traerlo a Chile.
5. Una vez llegado el producto a Chile se le notificará al cliente.
6. El cliente puede prepagar, solicitar envío a domicilio o pagar en sucursal, en el caso de prepagar o envío a domicilio, tiene la opción de seleccionar el descuento BCI y se aplicará el 25% de descuento en flete internacional.

Visita: https://eshopex.cl/"
"Mountainbike Tour 2025 - Descuento
25% descuento
Descuentos exclusivos pagando con tus Tarjetas de Crédito Bci","Descripción del Beneficio
Tarjeta de Crédito Bci
25% de descuento en las inscripciones para el Mountainbike Tour para clientes Bci. Para obtener tu descuento, debes ingresar los seis primeros dígitos de tu tarjeta donde dice ""ingresar código promocional” y luego pagar con tus Tarjetas de Crédito del Bci."
"Samsung - Black Week - Descuento
Cupón de descuento exclusivo pagando con tu Tarjeta de Crédito Bci","Descripción del Beneficio
Exclusivo con tus Tarjeta de Crédito Bci.
Descripción del beneficio: 
- Obtén $50.000 de descuento adicional para compras sobre $350.000 en este Black Week
- Vigencia desde el 24 al 31 de marzo del 2025 o hasta agotar stock
- Para obtener el descuento debes ingresar los primeros 6 dígitos de tu Tarjeta de Crédito Bci como cupón de descuento.
- Descuento exclusivo pagando con tu Tarjeta de Crédito Bci a través de Mercado Pago

¿Cómo puedo acceder al beneficio?
Ingresa a https://samsung.com/cl/bci 
En el check out de la reserva debes ingresar como medio de pago tu Tarjeta de Crédito Bci y verás reflejado el descuento antes de pagar.

Condiciones
Descuento exclusivo pagando con Tarjetas de Crédito Bci a través de Mercado Pago.
No acumulable con otras promociones y/o descuentos.
Vigencia desde el 20 al 31 de Marzo de 2025 o hasta agotar stock, lo primero que ocurra.
Promoción aplica de forma exclusiva para todos los productos Samsung publicados en la página https://samsung.com/cl/bci 
El descuento se realiza al momento de la compra, pagando con tu Tarjeta de Crédito Bci e ingresando como código de descuento los primeros 6 dígitos de esta. 
La responsabilidad de la entrega y descuentos por servicios o productos no bancarios es de responsabilidad del comercio que lo ofrece, no cabiéndole responsabilidad a Bci en ello, ni en la ulterior atención que se demande. Promoción exclusiva para clientes personas naturales, titulares de una Tarjeta de Crédito Bci. Se excluyen de este beneficio a clientes de Tarjeta de Crédito Bci Visa Corporate y Tarjetas emitidas por filiales y sociedades de apoyo al giro de Bci, como Tarjeta Lider Bci."
"Coppelia - Descuento
25% descuento
Lunes - Martes - Miércoles - Presencial","Descripción del Beneficio
Exclusivo con tus Tarjeta de Crédito o Débito Bci.
25% de descuento los días lunes, martes y miércoles en compras en pastelería de elaboración propia porsionada, heladería y cafetería en tiendas físicas.
Se excluyen sándwich, salados, bebidas y gaseosas.
Para acceder al beneficio en las tiendas físicas, debes solicitar el descuento Bci antes de realizar la compra.
Descuentos no acumulables con otras promociones y/o descuentos.
Hasta agotar stock.

Visita: https://coppelia.cl/"
"Coney Jump - Descuento
30% descuento
Todos los días - Presencial","Descripción del Beneficio
Exclusivo con tus Tarjeta de Crédito o Débito Bci.
30% de descuento en los 40 minutos de juego en parques Coney Jump.
Para compras presencial debes solicitar el descuento Bci antes de realizar la compra.
No acumulable con otras promociones y/o descuento.

Visita: https://coneypark.cl"
"IMANIX - Descuento
15% descuento
Todos los días - Online","Descripción del Beneficio
Exclusivo con tus Tarjeta de Crédito o Débito Bci.
Compra online: 15% de descuento adicional en el total de la compra online.
Se excluyen productos sobre el 30% de descuento. 
Para compras online ingresa el cupón: #IMANIXBCI código de descuento al momento de pagar.
Se excluyen productos que tengan sobre 30% de descuento.
Descuento no incluye costo de envío.
Hasta agotar stock.

Visita: https://imanix.cl/"
"Burger King - Descuento
40% descuento
Todos los miércoles del mes","Descripción del Beneficio
Pagando con Tarjeta de Crédito Bci
Promoción válida los días miércoles. Consiste en un 40% de descuento en Burger King, con un tope máximo de $7.000. Exclusivo para pagos presenciales con Tarjetas de Crédito Bci. Para acceder al descuento, solicítalo antes de realizar el pago, válido solamente en caja. Descuento aplicable sobre combos. Los ingredientes están sujetos al stock disponible en cada local. Promoción no acumulable con otros descuentos. La responsabilidad de la entrega y descuentos por servicios o productos no bancarios es de responsabilidad del comercio que lo ofrece, no habiéndose responsabilidad a Bci en ello, ni en la ulterior atención que se demande. Promoción exclusiva para clientes personas naturales, titulares de una Tarjeta de Crédito. Se excluyen de este beneficio a clientes de Tarjetas emitidas por filiales y sociedades de apoyo al giro de Bci."
"Papa Johns - Descuento
40% descuento
Todos los miércoles del mes","Descripción del Beneficio
Pagando con Tarjeta de Crédito Bci
Todos los miércoles del mes 40% de descuento pagando con Tarjeta de Crédito Bci
Monto mínimo de compra $20.000 antes de aplicar descuento
Para compras en línea, ingresar los 6 primeros dígitos de tu Tarjeta de Crédito Bci como código de descuento al momento de pagar
Para compras presenciales, solicitar el descuento y una vez aplico el beneficio, pagar con tu Tarejta de Crédito Bci
No incluye costo de envío
No acumulable con otras promociones"
"Mercados en PedidosYa - Descuento
20% descuento
Todos los días","Descripción del Beneficio
Pagando con Tarjeta de Crédito Bci
Todos los días 20% de descuento en PedidosYa Market
Límite máximo de descuento diario de $15.000 por compras en la Aplicación o web de PedidosYa pagando con Tarjetas de Crédito Bci. 
Válido solo para una compra diaria por usuario."
"Chuck E Cheese - Descuento
20% descuento
Domingos","Descripción del Beneficio
Tarjeta de Crédito y Débito Bci
20% de descuento los días domingo en el total de tu compra en Chuck E Cheese pagando con tus tarjetas de crédito y débito Bci. Debes solicitar el descuento Bci antes de pagar. Excluye cumpleaños completo. No acumulable con otras promociones."
"Chuck E Cheese - Descuento
40% descuento
Jueves","Descripción del Beneficio
Tarjeta de Crédito y Débito Bci
40% de descuento los días Jueves en el total de tu compra en Chuck E Cheese pagando con tus tarjetas de crédito y débito Bci. Debes solicitar el descuento Bci antes de pagar. Excluye cumpleaños completo. No acumulable con otras promociones."
"Chilis - Descuento
40% descuento
Martes - Todos los locales","Descripción del Beneficio
Exclusivo con tus Tarjeta de Crédito Bci.
Descuento exclusivo pagando con Tarjetas de Crédito Bci.
Para compra presencial se aplicará el 40% de descuento al momento de pagar en el comercio con un tope máximo de $40.000 por cliente.
Para hacer efectivo el descuento Bci, debes solicitarlo en el restaurante antes de realizar la compra.
Descuento no aplica sobre el costo de propina.
No acumulable con otras promociones y/o descuentos."
"Hashigo - Descuento
40% descuento
Miércoles - Temuco","Descripción del Beneficio
Exclusivo con tus Tarjeta de Crédito Bci.
Descuento exclusivo pagando con Tarjetas de Crédito Bci.
Para compra presencial se aplicará el 40% de descuento al momento de pagar en el comercio con un tope máximo de $40.000 por cliente.
Para hacer efectivo el descuento Bci, debes solicitarlo en el restaurante antes de realizar la compra.
Descuento no aplica sobre el costo de propina.
No acumulable con otras promociones y/o descuentos."
"Destapas - Descuento
40% descuento
Miércoles - Vina del Mar","Descripción del Beneficio
Exclusivo con tus Tarjeta de Crédito Bci.
Descuento exclusivo pagando con Tarjetas de Crédito Bci.
Para compra presencial se aplicará el 40% de descuento al momento de pagar en el comercio con un tope máximo de $40.000 por cliente.
Para hacer efectivo el descuento Bci, debes solicitarlo en el restaurante antes de realizar la compra.
Descuento no aplica sobre el costo de propina.
No acumulable con otras promociones y/o descuentos."
"Hotel Gavina - Descuento
40% descuento
Jueves - Iquique","Descripción del Beneficio
Exclusivo con tus Tarjeta de Crédito Bci.
Descuento exclusivo pagando con Tarjetas de Crédito Bci.
Para compra presencial se aplicará el 40% de descuento al momento de pagar en el comercio con un tope máximo de $40.000 por cliente.
Para hacer efectivo el descuento Bci, debes solicitarlo en el restaurante antes de realizar la compra.
Descuento no aplica sobre el costo de propina.
No acumulable con otras promociones y/o descuentos."
"Jeró Bistró - Descuento
40% descuento
Miércoles - Maitencillos","Descripción del Beneficio
Exclusivo con tus Tarjeta de Crédito Bci.
Descuento exclusivo pagando con Tarjetas de Crédito Bci.
Para compra presencial se aplicará el 40% de descuento al momento de pagar en el comercio con un tope máximo de $40.000 por cliente.
Para hacer efectivo el descuento Bci, debes solicitarlo en el restaurante antes de realizar la compra.
Descuento no aplica sobre el costo de propina.
No acumulable con otras promociones y/o descuentos.
Se excluyen de este beneficio Tarjetas de Crédito Corporate, tarjetas emitidas por filiales y sociedades de apoyo al giro de Bci, como Tarjeta Líder Bci."
"Sushi & Burger Home - Descuento
40% descuento
Jueves - Renaca - Vina del Mar","Descripción del Beneficio
Exclusivo con tus Tarjeta de Crédito Bci.
Descuento exclusivo pagando con Tarjetas de Crédito Bci.
Para compra presencial se aplicará el 40% de descuento al momento de pagar en el comercio con un tope máximo de $40.000 por cliente.
Para hacer efectivo el descuento Bci, debes solicitarlo en el restaurante antes de realizar la compra.
Descuento no aplica sobre el costo de propina.
No acumulable con otras promociones y/o descuentos.
Se excluyen de este beneficio Tarjetas de Crédito Corporate, tarjetas emitidas por filiales y sociedades de apoyo al giro de Bci, como Tarjeta Líder Bci."
"Cambalache - Descuento
40% descuento
Jueves - Puerto Varas","Descripción del Beneficio
Exclusivo con tus Tarjeta de Crédito Bci.
Descuento exclusivo pagando con Tarjetas de Crédito Bci.
Para compra presencial se aplicará el 40% de descuento al momento de pagar en el comercio con un tope máximo de $40.000 por cliente.
Para hacer efectivo el descuento Bci, debes solicitarlo en el restaurante antes de realizar la compra.
Descuento no aplica sobre el costo de propina.
No acumulable con otras promociones y/o descuentos.
Se excluyen de este beneficio Tarjetas de Crédito Corporate, tarjetas emitidas por filiales y sociedades de apoyo al giro de Bci, como Tarjeta Líder Bci."
